SeriesInd,group,Var01,Var02,Var03,Var05,Var07
41266,S03,54.13714214,156566900,52.94285586,53.35285571,53.74000171
41267,S03,53.63571543,217836500,52.14285657,52.15428543,53.38857271
41268,S03,54.82857129,160369300,52.97142786,53.02428443,54.797142
41271,S03,55.92856986,101317300,55.42856986,55.45428471,55.70999914
41272,S03,55.97714229,104480600,55.17285543,55.46428686,55.71285629
41273,S03,56.01142886,130646600,54.55142971,55.79571529,54.97571557
41274,S03,55.33428571,85931300,54.38857271,55.11714171,54.43285757
41275,S03,54,109734800,53.11857229,53.53428643,53.43571471
41279,S03,54.332859,127424500,52.35428614,52.48143,54.24857329
41280,S03,55.08571243,87644200,54.57143014,55.08000186,54.84714129
41281,S03,55.51571271,104039600,54.615715,54.62857057,54.87714386
41282,S03,55.14285657,141203300,53.57428743,54.84714129,53.92571257
41285,S03,54.41143043,116958100,53.12857057,53.28571314,54.27714157
41286,S03,55.17285543,110140100,54.32143014,54.59142686,54.945713
41287,S03,56.02999871,133681100,55.10857014,55.28857043,55.61428457
41288,S03,56.23714443,104454700,55.70000071,55.91857143,56.13714214
41289,S03,57.21428686,174628300,56.43285757,56.50571443,57.21428686
41292,S03,59.032856,205965200,56.45714186,56.71428686,58.804287
41293,S03,60.40857314,193938500,58.74142843,59.32143014,59.06428529
41294,S03,60.22714229,151494000,58.85714343,59.94857029,58.87714386
41295,S03,58.54571529,242120200,56.67142871,57.29000086,57.40285871
41296,S03,58.10571286,136569300,57.12142943,57.18285757,57.75714114
41299,S03,57.71142957,203219100,55.90000157,57.12285614,57.59571457
41300,S03,58.46428686,158124400,56.865715,58.38999943,57.03714371
41301,S03,57.67714314,107409400,56.64428714,57.16999814,56.71571357
41302,S03,57.45857243,162771700,55.17285543,57.417141,55.79571529
41303,S03,55.55571371,136910200,54.45428471,55.30285643,54.47428514
41306,S03,54.662857,167274800,53.31000143,54.33856957,53.514286
41307,S03,54.54285814,308419300,50.60571286,53.50999829,53.21428686
41308,S03,54.25999829,196617400,51.47142786,52.55142971,54.03571314
41309,S03,54.96857071,203145600,53.11428457,53.332859,53.90999986
41310,S03,53.96285629,133864500,52.64142986,53.68285757,52.82857129
41313,S03,55.54428486,110628700,54.02999871,54.155716,55.54428486
41314,S03,57.59714129,151421900,55.92856986,56.08142857,57.18428414
41315,S03,58.46428686,155571500,57.162857,58.19142914,57.45571514
41316,S03,58.34714129,106546300,57.54999929,57.85428614,58.34714129
41317,S03,60.28571314,143341800,59.32428743,59.547142,60.28571314
41320,S03,60.95714186,171511200,59.41999814,60.24857329,59.99857329
41321,S03,60.68714143,220400600,59.42714314,60.25142671,60.31999971
41322,S03,58.34571457,276014900,56.82857129,57.33571243,56.945713
41323,S03,57.19285586,137317600,56.31571586,57.14285657,56.47285843
41324,S03,57.02000043,155311100,55.82143014,56.87142943,56.12428671
41327,S03,58.07143014,125534500,56.485714,56.59714129,57.967144
41328,S03,58.07857129,107606800,56.76857,57.86142729,56.82428743
41329,S03,57.50714114,114076200,56.16428757,57.39428714,57.22857286
41330,S03,58.42856986,123666200,57.412857,58.22285843,57.81285857
41331,S03,58.04999929,80710700,57.50142671,57.57143014,57.84999843
41334,S03,58.47571557,96375300,57.29285814,57.48857114,57.82571414
41335,S03,57.07143014,132947500,56.17428586,56.77285771,56.64428714
41336,S03,57.20571514,81837700,56.44428629,57.155716,56.77285771
41337,S03,57.62857057,110346600,56.47999957,57.00999829,57.58142857
41338,S03,57.634285,75557300,57.02285771,57.43285757,57.17714314
41341,S03,57.14285657,67568900,56.59000014,57.130001,57.10428614
41342,S03,58.28571314,100110500,57.365715,57.45857243,58.032856
41343,S03,57.27000043,139671000,56.318573,56.70999914,56.46857071
41344,S03,56.74428557,186188100,54.59285743,56.71857071,55.03142929
41345,S03,55.52857214,163446500,54.32285686,55.22999957,54.945713
41348,S03,55.03571314,108226300,54.02857214,54.78857043,54.18000029
41349,S03,55.64285657,107702700,54.20714186,54.40000157,55.547142
41350,S03,55.87714386,87302600,54.90285871,55.60714343,54.967144
41351,S03,54.93999857,119975100,53.64285657,54.85428614,53.91571429
41352,S03,54.28428643,92984500,53.554287,54.13142771,53.56285857
41355,S03,53.09714129,111995100,52.27285771,52.91428757,52.71571357
41356,S03,53.99000171,102255300,52.99142843,53.00285714,53.78714371
41357,S03,53.69142914,107067800,52.41143043,53.50142671,52.42714314
41359,S03,53.02142714,63690200,51.90285871,52.63142771,51.938572
41362,S03,53.81714243,86603300,52.90428543,53.19285586,53.73143
41363,S03,54.11857229,93963800,52.88571543,53.69142914,53.31428529
41364,S03,54.61142729,101484600,54.04285814,54.47000129,54.59999843
41365,S03,55.57143014,96795300,54.39285657,54.648571,55.41857143
41366,S03,56.23285671,94763900,55.51142886,55.68999857,55.67142871
41369,S03,56.630001,89302500,55.77000043,56.21285629,56.14428714
41370,S03,56.37571329,70899500,55.62571329,56.07285686,55.84999843
41371,S03,55.84857171,76186600,55.25142671,55.70428471,55.58428571
41372,S03,56.5,94089100,55.74714286,55.92142871,55.80857086
41373,S03,56.29142757,74248300,55.86142729,56.12142943,56.23143
41376,S03,56.27142714,75266800,55.63571543,55.95428471,55.97714229
41377,S03,56.485714,84732200,55.29999929,56.14285657,55.54428486
41378,S03,55.34000014,101721900,53.95428471,55.24285886,54.31285857
41379,S03,54.81999971,64050000,54.04428486,54.76142886,54.134285
41380,S03,54.87857057,105369600,54.22428514,54.337143,54.431427
41383,S03,54.97857286,58882600,54.35428614,54.63857271,54.601429
41384,S03,56.58571243,84303800,55.32285686,55.39428714,56.56428529
41385,S03,56.75714114,65737000,56.00142671,56.66999814,56.63571543
41386,S03,57.01857,50589700,56.58571243,56.71428686,56.93571471
41387,S03,57.655716,67349800,57.06999971,57.09857171,57.61857229
41391,S03,58.44142914,66269000,57.57428743,57.58571243,58.07571414
41392,S03,58.32143014,57165500,57.33428571,58.12714386,57.52000043
41393,S03,57.95000071,53994500,57.21571357,57.62857057,57.87428671
41394,S03,58.04000086,44915500,57.64142986,57.64428714,57.85714343
41398,S03,58.92856986,75555200,58.42856986,58.485714,58.74714286
41399,S03,59.24000171,65005500,58.46857071,58.57143014,59.06285857
41400,S03,59.79285814,67817400,58.952858,59.27857214,59.71857071
41401,S03,60.39285657,79573200,59.88857271,59.967144,60.34285743
41404,S03,61.10714343,98506100,60.19285586,60.78571314,60.24714286
41405,S03,60.85714343,64549100,60.21428686,60.844284,60.46285629
41406,S03,60.40714257,53771200,59.90142829,60.38285829,60.36428457
41407,S03,60.41428757,53146800,59.82143014,60.32571414,60.19857029
41408,S03,60.06428529,56505400,59.80857086,59.95714186,59.97285843
41412,S03,60.85571286,60724300,60.42285543,60.59999843,60.67142871
41413,S03,61.35285571,69197800,60.90000157,60.99428557,61.30142971
41414,S03,61.62428671,65434600,60.93000029,61.45000071,61.10714343
41415,S03,61.07143014,103493600,59.96428686,61.06999971,60.04285814
41418,S03,61.20714186,76515600,60.32857129,60.38142771,61.05857086
41419,S03,60.72857286,136909500,59.93571471,60.72857286,60.05857086
41420,S03,64.92142486,239578500,63.38999943,64.91999814,63.80857086
41421,S03,64.112854,80996300,63.30571371,64.05142971,63.51857
41422,S03,64.068573,74927300,63.39571386,63.47714229,63.89714429
41425,S03,64.84285743,94835300,63.62714386,63.67285543,64.71571357
41426,S03,65.46286014,97920900,64.724289,65.08428186,65.21142571
41427,S03,65.56999971,67511500,65.07857514,65.48714443,65.16999814
41428,S03,65.30999757,46699100,64.85428614,65.12857057,65.01714329
41429,S03,65.71428686,71649900,65.08000186,65.32857514,65.66857143
41432,S03,66.42571257,62353200,65.45714571,65.48285671,66.28142543
41433,S03,67.10713957,79055900,66.36856843,66.46428686,66.97571557
41434,S03,68.112854,101972500,67.09999843,67.21428686,68.09714514
41435,S03,70.96428686,221053700,68.65142829,68.68000029,70.452858
41436,S03,71.08856957,157825500,69.79285429,70.137146,70.48857114
41439,S03,71.97571557,129304000,71.01285557,71.36142729,71.800003
41440,S03,72.79428857,115099600,71.71428686,72.094284,72.77999871
41441,S03,75.184288,376530000,70.98428343,73.46571357,71.09571071
41442,S03,72.12714386,236138000,69.51857,70.21428686,71.74428557
41443,S03,72.53857429,133951300,71.47142786,71.87285614,71.73143
41447,S03,73.550003,151398800,72.01714329,72.41143043,73.550003
41448,S03,73.64142614,120825600,72.724289,73.297142,73.29142757
41449,S03,73.97571557,142006900,72.78571314,73.58285529,73.76999671
41450,S03,74.699997,103768000,74.09143071,74.23857114,74.62999729
41453,S03,75.5,136895500,73.75428771,74.47285457,75.10857386
41454,S03,76.48714443,150096800,75.12142943,75.42285914,76.48714443
41455,S03,78.23000329,238002800,76.52857214,77.365715,77.49143214
41456,S03,78.315712,170817500,76.96714014,78.30999757,77.78142543
41457,S03,78.11428829,107928100,77.50285343,77.74857329,77.88285829
41460,S03,78.21142571,202281100,75.14286043,77.91714471,76.16571814
41461,S03,76.24143214,202559700,73.74571229,74.80857086,75.75142671
41462,S03,76.82571414,199630200,74.75714114,76.68571471,75.81285857
41463,S03,77.56999971,129114300,76.01714329,76.384285,77.42713929
41464,S03,78.24857329,104729800,77.587143,77.74428557,77.88143157
41467,S03,78.85713957,101820600,78.14286043,78.42571257,78.85713957
41468,S03,81.16857143,172713800,79.39286043,79.64857486,81.15714257
41469,S03,84.95999914,354711000,82.199997,82.57857514,84.22571557
41470,S03,85.71571357,289929500,82.65000157,85.65856929,83.65142829
41471,S03,84.17142486,206371900,82.57142643,83.53142543,83.65285486
41474,S03,85.96714014,225309000,84.15000157,85.48143,85.87142943
41475,S03,86.699997,204165500,84.49714657,85.64428714,86.565712
41476,S03,87.09285743,161010500,85.91571814,86.10571286,86.07142643
41477,S03,86.35713957,155967700,85.07571414,85.39714057,85.62000271
41478,S03,85.97142786,107622200,84.91428371,85.78428643,85.15000157
41481,S03,86.73571771,148935500,85.03713986,85.684288,86.71142571
41482,S03,88.04000086,151782400,86.58000186,86.59714514,87.78285986
41483,S03,88.77857214,163865100,87.18714143,88.33999629,88.23143
41484,S03,88.08000186,152059600,86.74714657,87.54000086,87.12285614
41485,S03,87.22285457,182759500,85.41999814,86.96714014,85.65000157
41488,S03,88.39571386,149587900,85.76857,85.97571557,88.37571714
41489,S03,90.315712,208639900,88.93000029,89.61428829,89.90285486
41490,S03,89.40856929,143245200,88.14286043,89.19285586,89.18714143
41491,S03,90.66571814,160324500,89.05714414,89.568573,90.525711
41495,S03,91.405716,149384200,89.32857514,89.44714357,90.88999943
41496,S03,92,222431300,89.42857357,91.41857143,89.77714543
41497,S03,90.98143,174153700,89.04856871,90.88571171,89.45714571
41498,S03,90.19000243,153584200,88.64286043,89.28571314,88.96714014
41499,S03,89.24285886,214911200,86.21571357,89.15856929,86.46142571
41502,S03,87.18285371,262696700,82.60713957,87.15142829,82.87571714
41503,S03,87.14286043,256382000,81.70143129,82.70571143,87.09999843
41504,S03,88.60713957,238632800,86.10142514,87.67428586,86.905716
41505,S03,86.38999943,208679800,83.50285343,85.74571229,83.91999814
41506,S03,84.94571686,257746300,81.48857114,84.48285671,81.85428614
41509,S03,82.38143157,241632300,79.51714329,81.51571657,81.67142486
41510,S03,81.09857171,269037300,79.28571314,80.37285614,80.04000086
41511,S03,88.28571314,226444400,86.57142643,87.94857029,87.14286043
41512,S03,87.81285857,134017100,86.01857,87.75285343,86.81428529
41513,S03,86.59714514,101680600,85.78571314,86.43856814,86.14286043
41516,S03,85.48571771,126536200,83.28571314,85.40000157,83.42571257
41517,S03,85.25142671,152749800,83.03285986,83.55714414,83.16143043
41518,S03,83.91428371,106847300,82.69428257,82.89142614,83.71142571
41519,S03,84.48571771,97637400,82.90000157,84.35713957,83.11714171
41520,S03,82.62285614,132498100,80.73857114,82.44000243,80.75
41523,S03,81.82428743,115029600,80.17571257,80.21428686,81.35428614
41524,S03,81.64286043,124313000,79.818573,81.36856843,81.16857143
41525,S03,81.99714657,120176000,80.12142943,80.52857214,81.31143186
41526,S03,82.26857,83300000,81.20571143,82.08285529,81.50285343
41527,S03,82.06714629,99886500,80.62142943,80.71428686,80.95857243
41530,S03,81.07286071,88156600,79.65714257,80.36714171,79.74571229
41531,S03,80.45999914,119084000,78.82142643,80.20714571,79.02428443
41532,S03,79.55571743,140224000,77.29142757,79.15000157,78.01142886
41533,S03,78.21428686,179305000,75.73143,77.90142829,75.73143
41534,S03,77.62999729,183073100,74.59714514,76.27999871,75.76857
41537,S03,80.22000129,157776500,76.29285429,76.35713957,80.18285371
41538,S03,81.98285671,173717600,78.94000243,81.36428829,79.56714629
41539,S03,81.82857514,146224400,79.03285986,79.64286043,81.50856786
41540,S03,82.35713957,124057500,80.17571257,82.26714329,80.76000214
41541,S03,80.83571629,82126800,79.78142543,80.655716,80.32714086
41545,S03,82,95127200,80.75856786,81.55714414,81.75285343
41546,S03,82.85571286,132357400,80.93714143,81.31428529,82.73857114
41547,S03,83.07142643,122918600,81.637146,82.96286014,82.53285986
41548,S03,81.80714414,130246900,80.07428743,81.30857086,80.14142614
41551,S03,81.07142643,139248900,78.35713957,80.21428686,80.612854
41552,S03,80.92428586,97053600,79.76142886,80.181427,80.40428929
41553,S03,81.978569,100363900,80.78571314,81.11000057,81.637146
41554,S03,82.474289,94941700,81.5,82.47000129,81.67428586
41555,S03,82.94000243,86879100,81.28571314,81.65714257,82.90285486
41558,S03,84.07142643,147816200,81.51857,83.95999914,81.59571071
41559,S03,82.37428286,108845100,80.95714571,82.065712,82.30857086
41560,S03,82.63999943,73395000,81.48285671,82.07428743,81.73714443
41561,S03,81.92857357,86393300,81.03713986,81.60571286,81.64714057
41562,S03,82.08856957,83813800,81.36428829,81.57142643,82.01857
41565,S03,83.98428343,110103000,81.48143,81.565712,83.68285371
41566,S03,84.28571314,90351100,83.300003,83.34285743,83.91571814
41567,S03,84.17857357,89735800,82.97142786,84.02999871,83.67713929
41568,S03,84.03142543,81587800,82.49143214,83.634285,82.52428443
41569,S03,83.16999814,71117900,82.202858,82.72000129,83.15714257
41572,S03,82.82857514,76095600,81.48143,82.47142786,81.53857429
41573,S03,82.06999971,69134100,81.047142,81.61856843,81.71857457
41574,S03,82.39142614,50749300,81.702858,82.14286043,82.07142643
41575,S03,82,70709100,80.80142971,81.66714471,81.29285429
41576,S03,83.42857357,105375200,82.03571314,82.57142643,83.42857357
41579,S03,84.78142543,100023000,83.37142943,83.53285986,84.64571386
41580,S03,85.71428686,60428200,84.85713957,84.98285671,85.62999729
41582,S03,87.76285557,121095800,85.66428371,85.79428857,87.134285
41583,S03,86.91999814,104732600,85.94000243,86.72714229,86.55428314
41586,S03,87.699997,94851400,86.30142971,86.47142786,87.69857029
41587,S03,88.55285643,127989400,86.47285457,88.28142543,86.887146
41588,S03,86.80857086,117330500,85.31714629,86.58856957,86.34714514
41589,S03,86.20999914,107010400,84.66857143,85.74857329,85.55714414
41590,S03,86.74143214,77856800,85.71428686,86.13571171,86.42428586
41593,S03,87.37428286,75315100,86.431427,86.44571686,86.70143129
41594,S03,87.35713957,73406200,86.16428371,87.25571443,86.70571143
41595,S03,86.905716,63175000,86.22285457,86.655716,86.60857386
41596,S03,87.90714257,109215400,86.57142643,87.32571414,87.76000214
41597,S03,87.77714543,99367800,86.24285886,87.57571414,86.32857514
41600,S03,86.55714414,121993900,83.95857243,84.91428371,86.26142886
41601,S03,87.09714514,141283100,85.50142671,86.76857,85.84571071
41602,S03,82.97142786,219328200,81.42857357,82.065712,82.13857271
41603,S03,82.91428371,101658200,81.48000329,82.82286071,82.12571714
41604,S03,83.69000243,100984100,81.655716,82.14428714,83.594284
41607,S03,85.634285,94785600,83.974289,84.41714471,85.00428771
41608,S03,87.38571171,115581900,86.10285943,86.17571257,87.25142671
41609,S03,88.05714414,96125400,86.14286043,87.98714443,86.68714143
41610,S03,87.24143214,83039600,85.75,86.12000271,86.82714086
41611,S03,88.28285986,86230200,87.365715,87.66143043,87.95714571
41614,S03,89.26714329,75525800,87.89428714,88.184288,88.93571471
41615,S03,89.28571314,72611700,88.29142757,88.96714014,88.70143129
41616,S03,89.12571714,61176500,88.15714257,88.48428343,88.55142971
41617,S03,88.818573,55410600,88.25714114,88.26428229,88.67571257
41618,S03,88.82286071,48734700,88.38571171,88.387146,88.81428529
41621,S03,90,69708100,89.03571314,89.05571743,90
41622,S03,91.23000329,85042300,90.02999871,90.26714329,90.24143214
41623,S03,90.57142643,64335600,89.67857357,90.18571471,90.11856843
41624,S03,90.96571357,63633500,90.07142643,90.17285914,90.905716
41625,S03,92.59857171,110690300,91.25856786,91.42857357,92.587143
41628,S03,95.021431,153346200,92.84285743,92.85857386,95.021431
41629,S03,96.41143043,203179900,92.90428929,95.83142857,93.72285457
41630,S03,95.57142643,141330700,92.587143,93.48857114,95.55285643
41631,S03,95.699997,105032200,94.449997,95.15856929,94.66143043
41632,S03,95.63999943,109335100,93.65000157,94.21571357,94.74571229
41635,S03,97.26714329,106752100,96.22000129,97.14142614,96.525711
41636,S03,96.58571629,66854200,95.80999757,96.42571257,96.40000157
41637,S03,96.80999757,50701700,96.08571629,96.46428686,96.20999914
41638,S03,95.93571471,75674900,94.69285586,95.80571743,94.83856957
41639,S03,95.51428229,84580300,93.89286043,95.32142643,95.03428643
41643,S03,96.44857029,91973000,94.92857357,95.10857386,96.42428586
41644,S03,96.62142943,84093800,95.65714257,96.51000214,95.74714657
41645,S03,96.89857486,97799100,95.82857514,96.16714471,96.61000057
41646,S03,97.49714657,82416600,96.53857429,96.86428829,97.20571143
41649,S03,97.612854,121999500,94.58571629,97.20714571,94.67713929
41650,S03,95.728569,125995800,93.78571314,95.01571657,94.37000271
41651,S03,95.699997,178058300,93.71428686,95.26428229,95.684288
41652,S03,97.92857357,149590000,96.39571386,96.76714329,97.568573
41653,S03,99.568573,150118500,98.26999671,98.565712,98.75428771
41656,S03,99.97142786,99507800,99.23000329,99.90714257,99.96857457
41657,S03,100.3328553,93375800,99.48857114,99.98285671,100.2728577
41658,S03,100.5699997,81718700,99.93856814,100.0371399,100.300003
41659,S03,100.0085679,84142100,99.08856957,99.87999729,99.81428529
41660,S03,100.724289,142897300,99.90856929,100.344284,100.0128556
41663,S03,99.30285643,159941600,97.57142643,98.12285614,98.684288
41664,S03,98.96857457,129697400,96.14286043,98.32286071,96.22000129
41665,S03,96.09857171,144125800,94.45714571,95.53428643,95.025711
41666,S03,97.452858,148522500,94.33571629,94.89857486,97.33142857
41667,S03,97.30142971,133777700,95.25,96.96428686,95.300003
41670,S03,96.67857357,135898700,93.78571314,95.87999729,94.19857029
41671,S03,95.19285586,156998100,92.949997,94.54428857,94.47285457
41672,S03,95.98000329,106070300,94.66143043,94.98000329,95.92142486
41673,S03,96.32142643,92681400,95.07857514,95.89286043,95.25714114
41674,S03,95.14286043,148501500,93.04000086,95.02857214,93.22714229
41677,S03,92.50856786,159498500,90.87285614,92.41143043,91.16714471
41678,S03,91.49857329,209649300,89.07857514,91.23571771,90.83571629
41679,S03,92.13999943,127589000,91,91.39142614,91.55857086
41680,S03,92.45714571,136520300,89.728569,92.35713957,89.728569
41681,S03,90.76857,115003700,89.32857514,89.93714143,89.95857243
41684,S03,90.73285671,108125500,89.12142943,90.33571629,90.68000029
41685,S03,92.90000157,137442900,90.14286043,90.76714329,92.82714086
41686,S03,93.25571443,97259400,92,92.69571686,92.087143
41687,S03,91.72285457,119156100,90,91.37000271,90.37714386
41688,S03,90.25285343,186021500,87.08856957,90.15000157,87.12000271
41691,S03,90.76857,136682700,87.25142671,87.48857114,90.57571414
41692,S03,90.55714414,176786400,87.38571171,90.14286043,87.62285614
41693,S03,89.50714114,139631800,87.23428343,88.77714543,88.11856843
41694,S03,88.85713957,164081400,86.50714114,88.57142643,87.07714086
41695,S03,87.71428686,254608200,84.42857357,87.06143186,86.28571314
41700,S03,85.99428557,127500800,83.95714571,84.98285671,85.04571529
41701,S03,86.14286043,90324500,84.88143157,85.45999914,85.22000129
41702,S03,85.27857214,149843400,82.10713957,85.12714386,82.40000157
41705,S03,83.96714014,132283900,82.51428229,83.36000057,83.51714329
41706,S03,84.39142614,93729300,82.87000271,84.318573,83.26428229
41707,S03,82.07714086,198412200,79.39286043,81.97714229,79.71428686
41708,S03,80.318573,264036500,76.47000129,80.08999629,76.82142643
41709,S03,79.26857,232478400,76.24571229,77.202858,78.15142829
41712,S03,79.21428686,128950500,76.949997,79.16428371,77.547142
41713,S03,78.63999943,133237300,76.62285614,76.98714443,77.55714414
41714,S03,78.20714571,119292600,76.59714514,77.92857357,76.69714357
41715,S03,77.07142643,197477700,74.66000371,76.79000086,75.08856957
41716,S03,75.71428686,316723400,72.25,75.02857214,75.38285829
41719,S03,81.07142643,205829400,77.12571714,77.24428557,80.818573
41720,S03,81.70714571,160688500,79.22571557,81.70143129,80.12999729
41721,S03,81.05285643,93250500,79.51428229,80.60713957,80.24285886
41723,S03,81.71428686,68206600,80.37142943,81.02428443,81.64286043
41726,S03,84.28571314,157644900,81.95857243,82.271431,84.21857457
41727,S03,84.34571071,133332500,82.87142943,84.22142786,83.54000086
41728,S03,83.68571471,130216100,81.75142671,82.46714014,83.27714543
41729,S03,84.89286043,128674700,83.60713957,84.31714629,84.19428257
41730,S03,84.05714414,97829900,83.23999786,83.82714086,83.61142729
41733,S03,84.94142914,91070000,83.64286043,84.80714414,83.74143214
41734,S03,83.11428829,139267100,81.73285671,83.11428829,82.26428229
41735,S03,81.32142643,261159500,76.96714014,81.27285771,76.97000129
41736,S03,79.04428857,294303100,74.08999629,75.56285857,78.17713929
41737,S03,79.31428529,196760200,75.71428686,79.05714414,76.17857357
41740,S03,76.93000029,157621100,74.51142886,75,75.68856814
41741,S03,78.50856786,148086400,76.76714329,77.11000057,77.34143071
41742,S03,78.28571314,121786000,76.61000057,78.25285343,77
41743,S03,76.80571743,156314900,75.11428829,75.87857057,75.66999814
41744,S03,74.01857,252394800,72.22571557,73.53571314,72.82714086
41747,S03,74.28571314,189401800,71.60428614,72.70428471,74.11856843
41748,S03,76.41428371,156421300,74.32142643,75,76.271431
41749,S03,76.24285886,112342300,75.07142643,75.92428586,75.18714143
41750,S03,75.74285886,120422400,74.12571714,75.71428686,74.53285986
41751,S03,74.23857114,149067100,72.89142614,73.20999914,74.19000243
41754,S03,74.89286043,43938300,74.10142514,74.33571629,74.30999757
41756,S03,74.20857243,75609100,73.01714329,74.14286043,73.28571314
41757,S03,73.75,113780100,72.094284,73.362854,73.58000186
41758,S03,73.49714657,88569600,72.58856957,72.89857486,72.79856871
41761,S03,76.48571771,164873100,72.71428686,72.93285371,76.02428443
41763,S03,79.28571314,140129500,77.37571714,79.11714171,78.43285371
41764,S03,78.52428443,88241300,77.28571314,78.26857,77.44285586
41765,S03,76.94714357,148583400,75.11856843,76.70999914,75.28571314
41768,S03,75.61428829,121039100,73.59999843,74.57142643,74.84285743
41769,S03,75.98428343,114676800,74.46428686,75.60142514,75.04428857
41770,S03,75.00142671,101901100,73.71286014,74.64286043,73.87142943
41771,S03,75.53142543,150286500,73.64571386,75.50714114,74.78713986
41772,S03,75.04571529,87626700,74.14571386,74.42857357,74.32857514
41775,S03,72.5,183551900,71.21571357,71.81143186,71.67857357
41776,S03,71.28428643,219193100,69.05428314,71.18571471,69.41714471
41777,S03,72.77714543,172701200,70.35713957,70.662857,72.29856871
41778,S03,72.96428686,113419600,71.71857457,72.90142829,71.81143186
41779,S03,71.74571229,118230700,70.91428371,71.21714014,71.42857357
41783,S03,72.55428314,115386600,70.94714357,72.08000186,72.11000057
41784,S03,73.56999971,215377400,72.11000057,72.68714143,73.43000029
41785,S03,66.53285986,365213100,64.32142643,65.71428686,64.35713957
41786,S03,65.17571257,302006600,62.14285657,64.52714543,62.84000014
41789,S03,64.74428557,196379400,62.26571271,62.547142,64.26142886
41790,S03,65.74285886,142789500,64.58856957,65.5,65.46714014
41791,S03,66.08571629,104288800,64.92857357,65.28571314,65.26142886
41792,S03,65.61142729,79833600,64.99714657,65.28285986,65.06999971
41793,S03,65.63999943,134871100,64.050003,65.587143,64.80285643
41796,S03,65.134285,119279300,63.14285657,64.844284,63.188572
41797,S03,65.67713929,143336900,63.17428586,63.43571471,65.405716
41798,S03,66.64286043,148426600,64.65428929,65.20999914,65.33571629
41799,S03,67.14286043,176145200,64.87428286,66.17857357,66.88857271
41800,S03,68.40142829,158289600,66.89286043,67.71428686,67.85428614
41803,S03,69.27714543,129372600,67.60713957,68.07142643,68.56143186
41804,S03,68.91143043,152263300,66.81999971,68.50142671,66.84285743
41805,S03,67.662857,118801900,66.17428586,66.74428557,66.71571357
41806,S03,67.37714386,88818800,66.28857429,66.36000057,66.655716
41807,S03,67.16571814,97936300,65.702858,66.978569,65.73714443
41811,S03,66.10428614,108945900,64.83571629,65.87142943,65.71286014
41812,S03,65.384285,119075600,64.11428829,65.384285,64.12142943
41813,S03,64.16714471,111795600,63.25999829,63.71428686,63.72285843
41814,S03,64.51428229,82663700,63.79999929,64.17857357,64.40142829
41817,S03,65.01714329,93144800,63.22428514,64.83571629,63.25714114
41818,S03,64.50571443,125374900,62.52285771,63.40285871,64.13857271
41819,S03,64.634285,146837600,62.95000071,64.06143186,63.50999829
41820,S03,63.98143,80628800,63.05714414,63.43571471,63.05714414
41821,S03,62.59714129,138112100,61.42571257,62.57143014,61.49571614
41824,S03,61.17142871,145688900,59.85714343,61.11428457,60.00714114
41825,S03,62.16999814,159608400,60.10714343,60.21142957,61.59142686
41826,S03,62.17856986,115062500,60.63285829,62.07285686,60.80857086
41827,S03,61.71571357,117118400,60.15142829,60.64285657,61.51142886
41828,S03,62.20428471,97870500,61.22999957,61.40000157,61.67428586
41831,S03,62.71571357,118559000,60.73428729,61.39285657,62.55285643
41832,S03,62.69714357,116477900,61.08142857,62.22857286,61.20428471
41833,S03,62.07143014,101387300,60.76571271,61.20714186,61.19285586
41834,S03,62.09142686,75968900,61.49285886,61.832859,61.78571314
41835,S03,63.46142957,160990200,62.46428686,62.561428,63.380001
41838,S03,65.35142514,151549300,63.02857214,63.06428529,65.10285943
41839,S03,65.85285943,131693800,64.07142643,65.64286043,64.92713929
41840,S03,65.37571714,77165200,64.22714229,65.34571071,64.58285529
41841,S03,65.42571257,95813900,64.300003,64.31714629,64.67571257
41842,S03,66.01428229,98776300,64.73000329,64.94000243,65.98714443
41845,S03,67.13571171,125283900,65.96857457,66.384285,66.22571557
41846,S03,66.54856871,73573500,65.79000086,66.49143214,65.87714386
41847,S03,65.25714114,82809300,64.38999943,65.20857243,64.58285529
41848,S03,64.54571529,110709900,63.08856957,64.26000214,63.23714443
41852,S03,63.38571543,97433000,61.10571286,63.12857057,61.27285771
41853,S03,62.59142686,132379800,60.91428757,61.08571243,61.398571
41854,S03,62.46857071,90804000,61.47285843,61.62428671,61.71285629
41855,S03,62.14285657,89611900,60.75,61.96571357,61.10285571
41856,S03,60.70714186,95923800,59.95428471,60.64285657,60.45714186
41859,S03,61.07143014,75207300,60.35571286,60.69285586,60.88714214
41860,S03,61.21428686,76653500,60.39285657,60.90857314,60.99714286
41861,S03,62.43714143,93982000,60.85857014,61.15714257,62.24142843
41862,S03,62.56999971,82091100,61.59999843,61.95999914,62.047142
41863,S03,62.02142714,59653300,61.29857257,62.02142714,61.40000157
41866,S03,61.12714386,79380000,59.93571471,61,59.97857286
41867,S03,60.94428629,76442800,60.08142857,60.22428514,60.89142986
41868,S03,60.08571243,236264000,56.87285614,60.03857043,57.54285814
41869,S03,57.97000129,166574800,55.67714314,57.85571286,56.00714114
41870,S03,57.08571243,152318600,55.014286,55.42428586,55.79000086
41873,S03,57.45714186,107480100,55.89571386,56.09142686,56.952858
41874,S03,58.34000014,166059600,56.97285843,57.71285629,58.01857
41875,S03,59.32143014,242412800,56.07143014,56.22000129,57.92285543
